ID,Nombre,Peso Original,Fecha Creacion,Suma Peso Renditions
1581313952001,"Imágenes de Chávez desde La Habana",52989517,2012-04-24,104171197.0
1581318639001,"Madrid busca otra final en la Champions",5505566,2012-04-24,10815912.0
1581491788001,"Menahem Belity",6253660,2012-04-24,59194730.0
1581623467001,"Rueda de prensa Miss Venezuela 2012",20183282,2012-04-24,71533602.0
1585203087001,"Traslado de Walid Makled",3538456,2012-04-25,21258557.0
1586592136001,"Capriles: no les fallaré",13240893,2012-04-25,120378150.0
1586592163001,"Sesión Asamblea Nacional 24 abril del 2012",2727547,2012-04-25,37996558.0
1586842767001,"Banner Ford 1280 x 720 (Apple Proress) 2",8618067,2012-04-25,0.0
1587293396001,"Así se hace un roll de sushi ",16571825,2012-04-25,58651024.0
1587293467001,"NAUTAlasPREFIEREalNATURAL",15320684,2012-04-25,53894108.0
1592527568001,"Las primeras horas de vida de una bebé gorila",3105605,2012-04-26,29433926.0
1592793689001,"Lila Morillo responde y canta",13642306,2012-04-26,128960227.0
1592793697001,"Presidente Chávez retorna al país",10111517,2012-04-26,22483807.0
1593545340001,"Comprar seguidores en Twitter genera un impacto negativo en los usuarios",10880384,2012-04-26,101790086.0

1593903159001,"Chávez habló en la instalación del comando Carabobo",6634691,2012-04-26,37493762.0
1593903198001,"La inversión extranjera no viene a Venezuela",7347819,2012-04-26,44003019.0
1594316415001,"Programa de empleo",21629497,2012-04-26,72310629.0
1594567751001,"Pitbull habla en la conferencia Billboard de la Música Latina",7359039,2012-04-26,14636675.0
1594746656001,"Ejercicios con mancuernas",10847196,2012-04-26,103061045.0
1594908986001,"Ejercicios de calentamiento",7688943,2012-04-26,70793656.0
1598795233001,"Artistas latinos muestran su talento en premios Billboard 2012",6345565,2012-04-27,12869779.0
1601301585001,"El rey Juan Carlos continuará su recuperación en la Zarzuela",4718512,2012-04-27,45441985.0
1601316127001,"Guardiola dice adiós al Barsa",4770456,2012-04-27,9246125.0
1601562463001,"Cómo fortalecer los abdominales",7127911,2012-04-27,64597216.0
1602867558001,"Estiramiento",3415139,2012-04-27,49123570.0
1603808712001,"Nueva York despide al transbordador espacial Enterprise",2136294,2012-04-27,31120169.0
1603832434001,"karina cumple 25 años de carrera",7144376,2012-04-27,67137342.0
1612307809001,"Nadal gana el séptimo título del Godó",6263627,2012-04-29,59645961.0
1613940557001,"Karina canciones prestadas",16588631,2012-04-30,156577976.0
1613991894001,"Barsa confía plenamente en Tito Vilanova",4955976,2012-04-30,46490447.0
1614129274001,"Presidente Chávez firma nueva LOT en cadena nacional",13794518,2012-04-30,75503257.0
1616128640001,"Jornada final electrizante en Encuentro Cumbres",9017291,2012-05-01,85556012.0
1617517914001,"Final electrizante en Encuentro Cumbres",9017379,2012-05-02,85640960.0
1618016492001,"Maduro expone beneficios de la LOT",12751933,2012-05-02,120838107.0
1618753406001,"Hoy se cumplen cinco años de la desaparición de Madeleine McCann",3789906,2012-05-03,7455926.0
1618755427001,"'El grito', de Munch, en 119,9 millones de dólares, es la obra más cara vendida en una subasta",4120571,2012-05-03,8250401.0
1619463276001,"EMMA RABBE, LA MAMÁ- HABLAN SUS TRES HIJOS",15269299,2012-05-03,31485845.0
1619463278001,"JACQUELINE AGUILERA, LA MAMÁ- HABLA SU HIJA",13279195,2012-05-03,27152291.0
1619762292001,"Inflación de abril cerró en 0,8",3759540,2012-05-03,9056644.0
1620007289001,"Nuevo esquema de prestaciones reivindica reforma de 1997 ",6643713,2012-05-03,62213413.0
1620042994001,"Es inveitable que una ley del trabajo tenga un componente ideológico",7730212,2012-05-03,72375347.0
1620042997001,"Esta ley orgánica va a pasar a ser una ley efímera",6888879,2012-05-03,61383434.0
1620078194001,"Hablan los hijos de Maite",10184438,2012-05-03,95853796.0
1620293398001,"Joaquín Cortés en Caracas",9150194,2012-05-03,18192306.0
1621956168001,"ideológico edit",7731199,2012-05-04,72500486.0
1622046439001,"Guardiola cree que no son ejemplo de nada",9664326,2012-05-04,19036189.0
1622061697001,"Estiramientos",5295426,2012-05-04,49161969.0
1622262307001,"Tibisay Lucena",8508657,2012-05-04,77034123.0
1623560965001,"Francia, a un día de decidir entre Hollande y Sarkozy",4480268,2012-05-05,9079508.0
1623896277001,"Descubren cómo funciona la molécula que hace crecer a los tumores",4437665,2012-05-06,8747370.0
1624835602001,"discurso holland",21204592,2012-05-06,35759939.0
1626247721001,"Hollande asumirá su cargo el próximo día 15",3897006,2012-05-07,36725911.0
1628298306001,"Plácido Domingo, un cómico y trágico "Cyrano de Bergerac"",7082686,2012-05-08,14154328.0
1628323905001,"La prevención es la mejor arma  contra el Cáncer de mama 2",10187059,2012-05-08,90847060.0
1628418908001,"Puyol se perderá la Eurocopa",3375190,2012-05-08,6683646.0
1628622406001,"Origami con toallas: ROSA",5733795,2012-05-08,33949072.0
1628622461001,"Nuevo origami toallas: PULPO",28808369,2012-05-08,269138132.0
1628649306001,"Origami con toalla Pececito",8791321,2012-05-08,79817142.0
1628701965001,"Nuevo origami toallas PERRO",20420066,2012-05-08,186121272.0
1628702004001,"Nuevo origami CONEJO",9495812,2012-05-08,83215534.0
1630254168001,"Premiere de "Mi ex me tiene ganas" de Martín Hahn",20954424,2012-05-09,67718471.0
1630318195001,"Miranda en La Carraca",14569046,2012-05-09,49121541.0
1630361629001,"Periodismo independiente",4841766,2012-05-09,72711795.0
1630374686001,"Floria Márquez homenajea a las madres en su mes",4150955,2012-05-09,22931684.0
1630618455001,"Iris Valera anunció nuevas medidas a tomar en retén La Planta",3459348,2012-05-09,11113224.0
1632298581001,"Encendida llama olímpica",5115750,2012-05-10,10038342.0
1632322507001,"Desyunando con el chef en casa",8328198,2012-05-10,28893120.0
1632399361001,"Repisa",4674550,2012-05-10,44282328.0
1632447853001,"Muebles modulares",4991256,2012-05-10,47799149.0
1632447945001,"La diseñadora  Viviana G conversa con Estampas",6145109,2012-05-10,78137881.0
1632451052001,"La antorcha olímpica inicia su viaje a Londres",4985954,2012-05-10,9991529.0
1632590171001,"Farías presenta su convocatoria",6496683,2012-05-10,97307245.0
1632623353001,"Alcalde Blyde se pronuncia por detención del Comisario Rodríguez",12032586,2012-05-10,113951546.0
1633262507001,"Londres acoge el estreno de "El dictador", de Sacha Baron Cohen",5842864,2012-05-11,11649549.0
1634170938001,"Graban a ocho gorilas de una singular especie en peligro de extinción",3220105,2012-05-11,6236383.0
1634251391001,"Vicente Díaz afirma que no hay posibilidad de suspender las elecciones",10666457,2012-05-11,22193070.0
1634497648001,"Un pequeño huerto en casa",9196832,2012-05-11,85179570.0
1634743868001,"Palabras de Chávez a su llegada en Maiquetía",9198722,2012-05-12,52871949.0
1635771608001,"Mourinho cree que es difícil superar el nivel de juego del Madrid",1833444,2012-05-12,3630425.0
1635947034001,"Pollo con miel y ajonjolí",19428351,2012-05-12,171798893.0
1637039639001,"Cierran mezquitas sagradas al público",4023417,2012-05-13,7909030.0
1638697317001,"Aficionados merengues elogiaron al Real Madrid",3091115,2012-05-14,28984821.0
1638701135001,"Corredor vial",8800295,2012-05-14,83093541.0
1638766638001,"Greivis Vásquez  compartió con la comunidad del 23 de Enero",6260973,2012-05-14,58871746.0
1638823046001,"Expertos alertan del aumento de hipertensión en niños y jóvenes",5850232,2012-05-14,55344042.0
1640046637001,"El estilo de Viviana G  se impone en las pasarelas",5042792,2012-05-15,76410673.0
1640516075001,"Alimentos para controlar el colesterol",23417720,2012-05-15,222151853.0
1640586001001,"Puf",5057698,2012-05-15,48154750.0
1640660960001,"Encuesta tarjeta única",5632413,2012-05-15,53517023.0
1640704609001,"Dejar de fumar es posible",8452196,2012-05-15,24275218.0
1640835059001,"Posibilidades",8915634,2012-05-15,85463582.0
1640884521001,"Palabras de Juan Manuel Santos luego de atentado en Bogotá",10052797,2012-05-15,95776816.0
1642637531001,"Simón Díaz es de todas las artes ",14992085,2012-05-16,53537652.0
1642729423001,"Exposición de Botero",6282604,2012-05-16,59522429.0
1642826612001,"Carlos Fuentes",6275196,2012-05-16,12318929.0
1642871499001,"Patricia Janiot",16687727,2012-05-16,32324960.0
1643120874001,"Músicos venezolanos le cantan a la Paz",16830063,2012-05-16,58452723.0
1644078932001,"Voz: Iris Varela informa sobre situación de la planta",24652635,2012-05-17,58604886.0
1644323686001,"Grupo Treo",15893972,2012-05-17,137826416.0
1644337914001,"Humo en La Planta",3111703,2012-05-17,6218426.0
1644376163001,"Bandeja",5974247,2012-05-17,56837168.0
1644429190001,"PIB",2583256,2012-05-17,4489407.0
1644564336001,"Donna Summer",13754333,2012-05-17,48806958.0
1644725849001,"Demostración pública del SAI",3703572,2012-05-17,34516734.0
1645191920001,"Varela rinde declaraciones durante desalojo",21229763,2012-05-18,202355983.0
1645418300001,"Facebook desafía en la Bolsa",4200934,2012-05-18,39821154.0
1646119140001,"8 consejos para que tus hijos no sufran con un divorcio",22189106,2012-05-18,208927486.0
1646155495001,"Consejos astrales para mejorar la personalidad",22570415,2012-05-18,212462787.0
1646323888001,"Pescadores descartan contaminación",8291902,2012-05-18,77548837.0
1646830311001,"Momento de clausura de La Planta",15947943,2012-05-19,153007212.0
1646847714001,"Varela anuncia proceso de requisa de La Planta",17404918,2012-05-19,103307996.0
1647480857001,"Capriles se compromete con Amazonas",11071271,2012-05-19,105073930.0
1647503940001,"Hipólito Mejía dice que será el vencedor",2225281,2012-05-19,21161844.0
1647504013001,"Resumer primer tiempo",6847889,2012-05-19,65147195.0

1647547948001,"Resumen final Champios",8552573,2012-05-19,81833256.0
1647941036001,"Dominicanos acuden a votar",9884842,2012-05-20,93581053.0
1647980824001,"Hinchas festejan la primera Champions del Chelsea",4704589,2012-05-20,27998622.0
1648005115001,"Dominicanos en España votan en las elecciones presidenciales",5558388,2012-05-20,52951618.0
1648483720001,"Tokio vió entre nubes el eclipse anular de sol",3354071,2012-05-21,6621826.0
1648957694001,"Chávez no tiene fecha de inscripción en el CNE",7097109,2012-05-21,24191864.0
1651052095001,"Maurinho amplía contrato con el Real Madrid",3881332,2012-05-22,7666730.0
1651084311001,"Noel Schajris llegó para cantar sus Grandes canciones",15673311,2012-05-22,51592308.0
1651084360001,"Guillermo Carrasco suena en El Universal",6689065,2012-05-22,63438996.0
1651107292001,"Guillermo Carrasco presenta su nueva producción",9342726,2012-05-22,88620914.0
1651344532001,"Chávez reaparece en cadena nacional",10487258,2012-05-22,20560912.0
1653153386001,"Franco De Vita da un abreboca de lo que sera el nuevo himno de la Vinotinto",818149,2012-05-23,1544833.0
1653296223001,"Tacón para cambiar",5727228,2012-05-23,11264739.0
1653296240001,"Brasil en Cannes con "On the Road"",5447271,2012-05-23,10872895.0
1653534741001,"Cómo se cata un whisky",10065157,2012-05-23,96422033.0
1654434399001,"Resumen goles vinotinto",5856333,2012-05-24,34927756.0
1655000112001,"gol vizcarrondo",533503,2012-05-24,4880687.0
1655000114001,"gol seijas",1129311,2012-05-24,10674972.0
1655000116001,"gol rondon1",755786,2012-05-24,4225449.0
1655000117001,"gol rondon 2",479365,2012-05-24,2616510.0
1655091874001,"El último sillón de Michael Jackson",4394253,2012-05-24,8652405.0
1655194046001,"Recorrido por las obras del Buscaracas",12636386,2012-05-24,119694582.0
1655264551001,"Invitados españoles del festival Somo más",12383389,2012-05-24,116492062.0
1656209589001,"Huevos Poché",9894149,2012-05-25,58102440.0
1656391160001,"Baúl",6879004,2012-05-25,62316958.0
1656886860001,"Familiares de las víctimas del accidente de tren piden justicia",3483259,2012-05-25,51043245.0
1656886887001,"Egipto tendrá segunda vuelta en elecciones",3437149,2012-05-25,50845917.0
1656922123001,"La Roja se lamenta por las bajas de Puyol y Villa",2308534,2012-05-25,22140292.0
1657236453001,"Barcelona vence 3-0 al Athletic y despide a Guardiola con la Copa del Rey",5070620,2012-05-26,10218061.0
1657707890001,"El calentamiento global es una amenaza para los corales",5693435,2012-05-26,11245715.0
1658224264001,"Eddie Palmieri",18657917,2012-05-26,179570598.0
1659086476001,"A 5 años del cierre de RCTV",12123992,2012-05-27,204137358.0
1659099983001,"Las FARC anuncian la entrega del periodista francés Langlois para el próximo 30 de mayo",3832660,2012-05-27,7556056.0
1659142561001,"Capriles: Plan de Empleo Joven",21336681,2012-05-27,72813818.0
1659516188001,"Detienen al número uno de la banda terrorista ETA en Francia",3200659,2012-05-28,6195410.0
1660417008001,"Los Mesoneros estrenan videoclip",6209281,2012-05-28,57613198.0
1660442847001,"Andrea De Lima",5856686,2012-05-28,54513455.0
1661682652001,"Forlán respeta a Venezuela",7794056,2012-05-29,15413202.0
1661730143001,"Un cambio de look",3393079,2012-05-29,32204329.0
1661883507001,"En las cárceles no mandan los presos",8308481,2012-05-29,78579234.0
1662012661001,"YouFest el festival de YouTube",3880627,2012-05-29,36458248.0
1663722557001,"Moda venezolana en el backstage",18407614,2012-05-30,100910441.0
1663828689001,"Recorrido por las obras del Cabletren",7289465,2012-05-30,69170446.0
1663860228001,"Desfile Ángel Sánchez",18355939,2012-05-30,35697137.0
1664233464001,"Un oasis en medio del concreto",20000445,2012-05-31,190090299.0
1665799194001,"Amenazas para el peatón en los corredores viales",5053505,2012-05-31,47810697.0
1665834575001,"Reflexiones con 3 de ellos",9874397,2012-05-31,93487934.0
1665906464001,"Los 60 años de la Reina Isabel II se celebra en estanterías",2036145,2012-05-31,4004386.0
1666341367001,"Concierto Romeo Santos ",7753779,2012-05-31,42617183.0
1667604135001,"Risotto con ajorporros, tocineta y guisantes",22141264,2012-06-01,209833261.0
1667755116001,"Presentan pruebas de supupuesto sabotaje eléctrico",4795806,2012-06-01,8736780.0
1667815932001,"Los Lázaros de la salsa estrenan nuevo videoclip",14983105,2012-06-01,142168706.0
1668074293001,"Deterioro acecha a la UCV",18252162,2012-06-01,171424242.0
1668773556001,"César Farías se muestra confiado",2808470,2012-06-02,5541093.0
1669545051001,"Así se vivió el encuentro de la Vinotinto Vs Uruguay en la plaza Alfredo Sadel",6142131,2012-06-02,58291121.0
1670017082001,"Chávez se reunió con el primer ministro de Bielorrusia",4996514,2012-06-03,47382299.0
1672888630001,"Inició en Bolivia la 42 asamblea general de la OEA",4971143,2012-06-04,47311873.0
1672932977001,"Periodista de El Universal recibe amenazas por su trabajo",10028255,2012-06-04,94543369.0
1674572198001,"Intervención de canciller venezolano en la OEA",14462168,2012-06-05,137052887.0
1675076665001,"Chávez criticó actuación de la CIDH el 11 de abril de 2002",12846694,2012-06-05,25589060.0
1675191174001,"Idalmis, la Shakira venezolana",10459703,2012-06-05,99063556.0
1675264237001,"Así se hizo la portada del día padre",10590985,2012-06-05,100176079.0
1675668932001,"Concierto de Melendi  y Hombres G ",15558027,2012-06-06,91830604.0
1676725349001,"Philip Roth gana el premio Príncipe de Asturias de las Letras",4262374,2012-06-06,8454236.0
1676918225001,"Portugal se entrena pensando en Alemania",2214748,2012-06-06,4346866.0
1676969881001,"Wii U acapara las miradas",5391420,2012-06-06,50597111.0
1676969894001,"España viaja a Polonia con el reto de defender su título",5484013,2012-06-06,11055322.0
1676969905001,"Wii U acapara las miradas",5391420,2012-06-06,50550233.0
1677023005001,"Tránsito de Venus entre el Sol y la Tierra",2927954,2012-06-06,28210511.0
1677092155001,"Juramento de encargada a Adriana D'Elía en la Gobernación de Miranda",29373831,2012-06-06,250428598.0
1678647882001,"Tren de carga en Panamá colisiona contra un camión articulado y lo parte en dos",1811060,2012-06-07,3623458.0
1678647886001,"Comienza la cuenta regresiva en Polonia de cara a la Eurocopa",3585506,2012-06-07,7148091.0
1678684917001,"Video del asteroide Vesta muestra su variedad topográfica",3288962,2012-06-07,6661540.0
1678724780001,"Faria: intentaremos que Chile no nos sorprenda",6481726,2012-06-07,19873653.0
1678836586001,"Ydalmis, la Shakira venezolana",10455333,2012-06-07,99379225.0
1678919327001,"Madagascar 3 y otros extrenos mundiales",5229817,2012-06-07,10550239.0
1678942390001,"Luis Perdomo presenta su nueva colección",18203393,2012-06-07,59298965.0
1678981394001,"Ensalada de huevo en varias presentaciones",22326863,2012-06-07,211400715.0
1680373356001,"Ceremonia Inaugural Eurocopa 2012",35099838,2012-06-08,312412200.0
1680497007001,"Eurocopa 2012: Polonia 1  Grecia1",4255217,2012-06-08,23390252.0
1680501523001,"30 minutos para mejorar la figura de papá",13748630,2012-06-08,26564520.0
1680626978001,"Ensayo general Los Bellos Públicos y la OSV",6802574,2012-06-08,61774491.0
1680628355001,"Resumen Rusia-Rep Checa",14092303,2012-06-08,134540805.0
1680630755001,"Medio siglo de historias en Cotiza",7898604,2012-06-08,74674575.0
1681951411001,"Eurocopa 2012 Dinamarca-Holanda",2902550,2012-06-09,27361778.0
1682013186001,"Resumen primer tiempo Venezuela-Chile",2491915,2012-06-09,24024539.0
1682014121001,"Eurocopa 2012: Alemania 1 Portugal 0",11916002,2012-06-09,113931019.0
1682074120001,"Resumen final Venezuela-Chile",3814117,2012-06-09,36590112.0
1682280923001,"Salida de Capriles desde Parque Miranda",9980052,2012-06-10,94892121.0
1683034260001,"Eurocopa 2012: España 1 Italia 1",1928166,2012-06-10,29090640.0
1683036965001,"Partidarios de Capriles Radonski  lo acompañan en su inscripción ante el CNE",16033516,2012-06-10,152852678.0
1683072822001,"Inscripción de Capriles ante el CNE",8286801,2012-06-10,78406468.0
1683095973001,"Discurso de Capriles al llegar a Plaza Caracas",15821474,2012-06-10,150816627.0
1683787124001,"Homenaje al fallecido dictador Pinochet desata fuertes disturbios en Chile",2693711,2012-06-11,5329763.0
1684283573001,"Eurocopa 2012: Croacia 3 Irlanda1",7515190,2012-06-11,25551745.0
1684350797001,"España se quejó por el mal estado del terreno",3076369,2012-06-11,6086075.0
1684438096001,"Eurocopa 2012: Francia 1 Inglaterra 1",10414177,2012-06-11,98525041.0
1684539862001,"Eurocopa 2012: Ucrania 2 Suecia 1",3760830,2012-06-11,35581891.0
1684594589001,"Momento de inscripción de Hugo Chávez ante el CNE",25470139,2012-06-11,241681561.0
1684614561001,"Llegada de Chávez al CNE",12773057,2012-06-11,119785308.0

1685941105001,"Nuevos anuncios de Apple",5148882,2012-06-12,10220668.0
1685974765001,"El fútbol es medicina para el cáncer",5670438,2012-06-12,33360222.0
1685998882001,"Hija de Garzón defiende a su padre",7333483,2012-06-12,50241382.0
1686109326001,"Eurocopa 2012: Rep. Checa 2 Grecia 1",20993478,2012-06-12,200411191.0
1686295614001,"Eurocopa 2012 Polonia 1 Rusia 1",10919311,2012-06-12,102533209.0
1686722815001,"Más de cien detenidos en enfrentamientos entre aficionados polacos y rusos",2586342,2012-06-13,33901180.0
1687189245001,"Londres desvela los detalles de la ceremonia de apertura de los Juegos Olímpicos",4718322,2012-06-13,45059682.0
1687375614001,"Premio Príncipe de Asturias para la Cruz Roja y la Media Luna Roja",4568433,2012-06-13,42924588.0
1687813861001,"Temor en la OPEP al desplome de demanda petrolera",2460296,2012-06-13,36214950.0
1687818614001,"Huelga de hambre para evitar candidatura de Ahmed Shafiq",4468022,2012-06-13,8738913.0
1687925656001,"Eurocopa 2012: Portugal 3 Dinamarca 2",14512188,2012-06-13,138374450.0
1688044283001,"Alemania 2 Holanda 1",3108258,2012-06-13,28982248.0
1688158504001,"Presentación fusil Catatumbo",13738556,2012-06-13,123950890.0
1689510644001,"Atrapada perfecta de Gregor Blanco",3945214,2012-06-14,13972987.0
1689586384001,"Homenajeados fotoperiodistas  de El Universal",12572250,2012-06-14,73820587.0
1689672052001,"Eurocopa 2012:  Croacia 1 Italia 1",3959868,2012-06-14,37291351.0
1689925130001,"España 4 Irlanda 0",14220229,2012-06-14,134852943.0
1690062017001,"Premiación Mujer Estampas",6044324,2012-06-14,56973596.0
1691700380001,"Subastado primer computador de Apple",2190492,2012-06-15,3177934.0
1691738645001,"Francia 2 Ucrania 0",2097422,2012-06-15,19885379.0
1691788114001,"Monagas según Soraya",12194692,2012-06-15,115263971.0
1691788148001,"Mujer Estampas",19462235,2012-06-15,184469466.0
1691810312001,"creme_brulee",21347739,2012-06-15,191901201.0
1692962320001,"Chávez firma 4 nuevas leyes",7325244,2012-06-16,15675395.0
1692999873001,"Fiesta de la Música  Venezuela 2012",11816849,2012-06-16,110501486.0
1693592694001,"Eurocopa 2012: República Checa 1 Polonia 0",1488554,2012-06-17,21033958.0
1693592723001,"(video aficionado) concierto Jennifer López en Venezuela",3169042,2012-06-17,6209140.0
1694062248001,"Eurocopa 2012:  Grecia 1 Rusia 0",2027099,2012-06-17,11314005.0
1694236108001,"Eurocopa 2012: Alemania 2 Dinamarca 1",5348927,2012-06-17,50633969.0
1694325601001,"Eurocopa 2012: Portugal 2 Holanda 1",6821301,2012-06-17,40349901.0
1695003359001,"Bruce Springsteen emociona a unos 60 mil fans en el Bernabéu",6033996,2012-06-18,11938764.0
1695578197001,"Gastronomía Wayú",5533576,2012-06-18,10799449.0
1695661182001,"Balance de leyes habiltantes",16128263,2012-06-18,39775971.0
1695785965001,"Inició Cumbre del G20",5220571,2012-06-18,10429582.0
1695824792001,"Resumen Italia - Irlanda",2866557,2012-06-18,42190742.0
1695851942001,"Resumen España - Croacia",2471858,2012-06-18,23232902.0
1696341536001,"Surface la tableta con la que Microsoft quiere competir con el iPad de Apple",3204117,2012-06-19,6291974.0
1696493187001,"Anonymous envía mensaje a los líderes del G20",5163607,2012-06-19,10434913.0
1697394656001,"Hamas responde a ataques de Israel",6437842,2012-06-19,61220096.0
1697454940001,"Tomás Rincón y Salomón Rondón No hay tiempo para lamentarse",11448451,2012-06-19,67752194.0
1697566012001,"Resumen Suecia 2 Francia 0",3895938,2012-06-19,36747492.0
1697566018001,"Resumen Inglaterra 2 Ucrania",2217393,2012-06-19,20762165.0
1698116463001,"Mubarak se encuentra en estado de coma",4218680,2012-06-20,8376535.0
1699057519001,"Vargas Llosa vuelve 50 años después, a "La ciudad y los perros"",5767224,2012-06-20,11582383.0
1699162016001,"Luis Herrera Campíns (1978)",1347413,2012-06-20,4740204.0
1699162058001,"Irene Sáez (1998)",1379316,2012-06-20,2811467.0
1699162063001,"Claudio Fermín (1998)",591804,2012-06-20,1009171.0
1699170067001,"Inició la cumbre Río+20",2523420,2012-06-20,7437103.0
1699170104001,"Hugo Chávez 1998",827791,2012-06-20,1770577.0
1699170124001,"Eduardo Fernández (1988)",1957291,2012-06-20,3862095.0
1699170130001,"Henrique Salas Romer (1998)",1434497,2012-06-20,4623240.0
1699170135001,"Hugo Chávez (1998)",1683491,2012-06-20,3250580.0
1699183316001,"Rafael Caldera (1993)",1725530,2012-06-20,3439182.0
1699183329001,"Jaime Lusinchi (1983)",2539178,2012-06-20,7600968.0
1699183352001,"Sabina y Serrat celebrarán su concierto en Israel",3615364,2012-06-20,53124122.0
1699217265001,"Carlos Andrés Pérez  (1988)",1960972,2012-06-20,10851147.0
1699390484001,"Chávez se pronuncia sobre el tema de la inseguridad en el país",13538509,2012-06-20,43512236.0
1699812812001,"Madonna deslumbra en Barcelona con su "MDNA Tour"",3838934,2012-06-21,7690239.0
1700621058001,"Shakira está embarazada de seis semanas según la revista colombiana Gente",5007699,2012-06-21,9868819.0
1700707197001,"El Príncipe William de Inglaterra cumple hoy 30 años",4427745,2012-06-21,8805635.0
1701020625001,"Resumen Portugal 1 Rep Checa 0",2516437,2012-06-21,23623654.0
1701072309001,"Arte en la escuela",5921430,2012-06-21,54999104.0
1702670970001,"Aceras territorio de anarquía",10225713,2012-06-22,97279486.0
1702702288001,"Dips de colores",22462523,2012-06-22,212071713.0
1702731718001,"Unasur respalda a Lugo en juicio político",6693480,2012-06-22,62993002.0
1702742315001,"Alemania 4 Grecia 2",12821814,2012-06-22,121556537.0
1703987046001,"Resumen España 2 Francia 0",3820070,2012-06-23,36239008.0
1704299509001,"Franco pide comprensión a comunidad internacional",5078940,2012-06-24,10112897.0
1705078816001,"Actos en conmemoración de la batalla de Carabobo",19515476,2012-06-24,69421931.0
1705142737001,"Italia 4 Inglaterra 2",6868089,2012-06-24,65320897.0
1706369771001,"Murió el Soliterio George",2558690,2012-06-25,4989469.0
1707963533001,"El nuevo WTC redefine tras casi 11 años, la "zona cero" de Nueva York",5568408,2012-06-26,11147852.0
1708024682001,"Venezuela canta a Serrat ",9586483,2012-06-26,18928396.0
1708151120001,"Aprende a hacerte un peinado con trenzas",9519398,2012-06-26,90650151.0
1708200397001,"El colesterol no es responsable de las enfermedades cardiovasculares",5493646,2012-06-26,51882665.0
1709148982001,""¡El último dictador de Europa!". Así recibe Chávez, en Caracas, al presidente de Bielorrusia",3925216,2012-06-27,7957689.0
1709149054001,"Iliana_30seg-1",1894985,2012-06-27,6748690.0
1709824338001,"España 4 Portugal 2",8620949,2012-06-27,81993748.0
1709832114001,"Feria Iberoamericana de Arte se prepara",6086001,2012-06-27,56537450.0
1711159739001,"Chávez sobre la inseguridad",22873937,2012-06-28,53809781.0
1711160247001,"Capriles sobre la inseguridad",31027683,2012-06-28,70147952.0
1711177455001,"López Obrador cierra su campaña a las presidenciales",2888161,2012-06-28,27556520.0
1711188509001,"Chávez sobre empleo",9123809,2012-06-28,19861889.0
1711188516001,"Capriles sobre empleo",21265210,2012-06-28,72331713.0
1711335307001,"Resumen final Italia-Alemania",2043910,2012-06-28,18628973.0
1711357854001,"Belén y su basilica buscan ser nombrados patrimonio mundial",6617815,2012-06-28,62514289.0
1711403834001,"Recorra la  XXI Feria Iberoamericana de Arte",14211618,2012-06-28,50428369.0
1712723273001,"Capriles habla sobre vivienda",2553262,2012-06-29,8404150.0
1712836236001,"Chávez sobre las Fuerzas Armadas",11981558,2012-06-29,24370754.0
1712846304001,"Capriles sobre las Fuerzas Armadas",2743661,2012-06-29,9640073.0
1712867186001,"Chávez habla sobre vivienda",3718126,2012-06-29,9019320.0
1712877521001,"Chávez habla en reunión del Mercosur",5695109,2012-06-29,54009993.0
1712937803001,"Venezuela ingresa al Mercosur",2962770,2012-06-29,5838250.0
1714086837001,"Cada loco con su tema: Tributo a Serrat",8714717,2012-06-30,82499649.0
1714282228001,"Concierto  Ricardo Arjona",6927770,2012-06-30,61119739.0
1714523348001,"España e Italia cuentan los minutos para definir el desenlace",5969746,2012-07-01,56918634.0
1715488792001,"Resumen primer tiempo España Italia",1580201,2012-07-01,14942352.0
1715568907001,"Resumen final España 4 Italia 0",11305125,2012-07-01,109547859.0
1716015949001,"Multitudinaria marcha en el inicio de la campaña electoral de Hugo Chávez",2999848,2012-07-02,6014033.0
1716804730001,"Caída de Diosdado Cabello",1052367,2012-07-02,3460610.0

1716889145001,"PRI vuelve a la presidencia en México",4770118,2012-07-02,9419334.0
1716921084001,"Capriles empezó campaña presidencial de punta a punta",7438105,2012-07-02,26386024.0
1716965270001,"Propaganda Chávez",7145724,2012-07-02,37368929.0
1717092233001,"Teodoro Petkoff (1983)",1867056,2012-07-02,6352198.0
1717178354001,"crepes",17926113,2012-07-02,159114540.0
1717310596001,"Lenguaje corporal en una entrevista de trabajo",17022794,2012-07-02,159194393.0
1719453474001,"Human Right Watch revela 27 centros de tortura en Siria",4580233,2012-07-03,43381482.0
1719685048001,"Gobierno de Miranda reconoce labor  de periodistas de El Universal",15468828,2012-07-03,91635089.0
1721133468001,"Maduro responde a acusaciones de ministra de defensa del Paraguay",3226929,2012-07-04,30535649.0
1721133509001,"Gobierno de Miranda reconoce labor de El Universal",15464685,2012-07-04,146318443.0
1722361030001,"Un gel para evitar el contagio del sida abre nuevas esperanzas para luchar contra la enfermedad",5101306,2012-07-05,10238466.0
1722617116001,"Chávez llega a la Asamblea Nacional",16727583,2012-07-05,55730223.0
1722617117001,"Chávez en la Asamblea Nacional",6401942,2012-07-05,21347594.0
1722617149001,"Chávez y Diosdado",1877274,2012-07-05,3273461.0
1722683463001,"International womens day Interviews - Barbara Millan Mejias",2859817,2012-07-05,9492513.0
